,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
7996,33145244,F,32,Latino,Mid-School,25K --50K,West,City Hotel,9/7/2016,9/11/2016,9/10/2016,5,3,0,1,1,0,0,1,1,2,1,20,179
7997,75109710,M,25,Asian American,Mid-School,<25K,East,Resort,2/9/2016,2/13/2016,7/17/2015,2,1,0,1,0,0,2,1,1,2,1,15,171
7998,61059108,F,67,Asian American,Grad,25K --50K,South,City Hotel,2/9/2016,2/10/2016,7/14/2015,4,2,1,1,0,0,1,0,0,2,1,25,133
7999,70183427,F,52,Asian American,College,25K --50K,West,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,2,1,0,1,0,0,0,2,1,2,1,10,139
8000,64101137,F,65,Asian American,College,<25K,South,Resort,2/9/2016,2/13/2016,6/20/2015,2,2,0,1,0,0,0,2,1,2,0,0,151
8001,38575298,M,70,Latino,College,<25K,South,City Hotel,2/9/2016,2/10/2016,6/17/2015,3,1,1,1,0,0,0,0,1,2,1,15,138
8002,52626657,F,45,Latino,College,50K -- 100K,East,City Hotel,2/9/2016,2/13/2016,7/17/2015,2,3,0,1,0,0,0,0,0,2,0,0,183
8003,80174062,F,43,Asian American,Mid-School,<25K,East,City Hotel,2/9/2016,2/13/2016,7/17/2015,2,1,0,1,0,0,2,0,1,2,1,10,156
8004,99317607,M,55,caucasian,Mid-School,<25K,East,City Hotel,2/9/2016,2/10/2016,6/17/2015,2,1,0,1,0,0,0,1,0,2,1,5,195
8005,91796341,M,37,Asian American,Mid-School,50K -- 100K,South,Resort,2/9/2016,2/10/2016,6/17/2015,1,3,0,1,0,0,1,1,0,2,1,30,249
8006,41812180,M,53,caucasian,High-School,<25K,South,Resort,2/9/2016,2/11/2016,7/15/2015,3,2,1,1,0,0,0,2,1,2,1,10,136
8007,90540817,M,55,African American,Grad,<25K,South,City Hotel,2/9/2016,2/12/2016,7/16/2015,2,1,1,1,0,0,0,0,1,2,1,20,207
8008,32392916,M,35,African American,Grad,>100K,North,City Hotel,2/9/2016,2/10/2016,6/17/2015,1,1,1,1,1,1,0,1,1,2,1,5,103
8009,26041822,F,38,caucasian,College,<25K,South,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,1,2,0,1,0,0,0,1,1,2,1,25,173
8010,43572148,F,69,African American,Mid-School,<25K,North,City Hotel,2/9/2016,2/12/2016,6/19/2015,2,1,1,1,0,0,0,1,1,2,1,5,178
8011,10330945,M,68,Latino,Mid-School,<25K,East,Resort,2/9/2016,2/10/2016,7/14/2015,3,1,0,1,0,0,1,2,1,2,1,15,224
8012,94047714,M,45,caucasian,High-School,<25K,South,Resort,2/9/2016,2/10/2016,7/14/2015,2,2,0,1,0,0,1,1,1,2,1,10,155
8013,93833062,M,31,Latino,College,>100K,East,City Hotel,2/9/2016,2/10/2016,7/14/2015,3,3,0,1,1,1,0,0,1,2,1,20,165
8014,7347356,F,27,Asian American,Mid-School,<25K,West,Airport Hotels,2/9/2016,2/10/2016,7/14/2015,1,1,0,1,0,0,0,1,1,2,1,10,173
8015,66907224,F,25,Latino,College,50K -- 100K,West,City Hotel,2/9/2016,2/10/2016,7/14/2015,2,1,0,1,0,0,0,0,0,2,0,0,200
8016,77272484,F,18,Latino,High-School,25K --50K,South,Airport Hotels,9/7/2016,9/8/2016,9/7/2016,1,1,0,1,1,0,2,1,0,2,1,5,122
8017,76496482,M,38,African American,High-School,<25K,North,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,2,1,0,1,0,0,1,1,1,2,1,10,124
8018,29942225,F,58,African American,College,<25K,South,City Hotel,2/9/2016,2/11/2016,6/18/2015,2,1,0,1,0,0,1,1,0,2,1,20,223
8019,87113443,M,40,caucasian,College,50K -- 100K,South,Resort,2/9/2016,2/11/2016,6/18/2015,5,1,1,1,1,0,2,1,0,2,0,0,134
8020,87548560,F,24,Latino,High-School,50K -- 100K,South,City Hotel,2/9/2016,2/11/2016,6/18/2015,2,3,1,1,1,0,0,1,0,2,1,20,248
8021,56782280,F,37,caucasian,Mid-School,<25K,East,City Hotel,2/9/2016,2/12/2016,6/19/2015,2,1,0,1,0,0,0,2,1,2,1,10,187
8022,22577685,M,56,African American,Mid-School,25K --50K,West,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,2,1,0,1,0,0,0,1,0,2,1,10,208
8023,13896507,M,70,African American,College,50K -- 100K,West,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,2,1,1,1,0,0,0,1,1,2,1,25,105
8024,40166498,M,64,caucasian,Mid-School,<25K,West,Airport Hotels,2/9/2016,2/10/2016,7/14/2015,5,2,1,1,0,0,1,0,1,2,1,10,127
8025,5844275,M,26,African American,College,<25K,North,City Hotel,2/9/2016,2/10/2016,7/14/2015,2,3,1,1,0,0,0,2,1,2,1,20,187
8026,27080745,F,20,Latino,Mid-School,50K -- 100K,South,City Hotel,2/9/2016,2/10/2016,7/14/2015,2,2,0,1,0,0,0,0,1,2,0,0,210
8027,47965794,F,40,caucasian,High-School,50K -- 100K,South,City Hotel,2/9/2016,2/10/2016,6/17/2015,3,3,0,1,0,0,0,0,1,2,1,10,235
8028,46499415,M,37,Latino,Grad,>100K,North,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,2,2,0,1,1,0,0,2,1,2,0,0,138
8029,84489589,F,64,Asian American,High-School,<25K,South,Resort,2/9/2016,2/10/2016,6/17/2015,4,1,0,1,1,0,1,0,1,2,1,10,199
8030,78751425,F,62,Asian American,Mid-School,<25K,East,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,3,2,1,1,0,0,0,2,1,2,0,0,126
8031,1992655,F,30,African American,College,<25K,South,Airport Hotels,2/9/2016,2/12/2016,7/16/2015,3,1,0,1,0,0,1,1,1,2,1,10,118
8032,57155549,F,64,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2/9/2016,2/11/2016,7/15/2015,2,1,0,1,0,0,0,0,1,2,1,25,165
8033,3745874,M,45,African American,College,>100K,South,Airport Hotels,2/9/2016,2/13/2016,7/17/2015,3,1,1,1,0,0,1,1,1,2,0,0,154
8034,54443444,F,50,African American,Grad,>100K,West,City Hotel,2/9/2016,2/10/2016,7/14/2015,5,1,0,1,0,0,0,0,1,2,1,30,195
8035,52539620,F,45,African American,High-School,<25K,West,City Hotel,2/9/2016,2/12/2016,7/16/2015,1,1,1,1,0,0,0,2,1,2,1,10,220
8036,22625496,M,40,Asian American,College,50K -- 100K,South,Resort,2/9/2016,2/11/2016,7/15/2015,1,2,0,1,0,0,0,1,1,2,1,10,149
8037,23675431,M,33,caucasian,Mid-School,>100K,South,Airport Hotels,2/9/2016,2/11/2016,7/15/2015,3,2,1,1,1,0,0,1,0,2,1,20,188
8038,9889257,M,61,Asian American,Grad,25K --50K,West,Airport Hotels,2/9/2016,2/10/2016,6/17/2015,3,1,0,1,1,1,1,1,1,2,0,0,146
8039,98743002,M,18,African American,Mid-School,25K --50K,East,City Hotel,2/9/2016,2/11/2016,6/18/2015,2,2,0,1,1,1,1,1,0,2,1,40,208
8040,41980558,M,26,African American,Grad,50K -- 100K,North,City Hotel,7/26/2016,7/27/2016,3/19/2016,1,1,1,0,1,1,1,1,1,2,0,0,229
8041,94938171,M,43,Latino,High-School,50K -- 100K,East,Resort,9/14/2016,9/15/2016,10/3/2015,1,1,0,0,0,0,0,1,1,2,1,15,191
8042,21172413,M,54,African American,College,<25K,South,Airport Hotels,9/5/2016,9/8/2016,8/10/2016,5,2,0,1,0,0,0,1,1,2,0,0,124
8043,24073281,F,67,African American,High-School,50K -- 100K,South,Resort,3/8/2016,3/10/2016,5/1/2015,2,1,1,1,1,0,2,1,1,2,1,20,199
8044,40427419,M,47,African American,College,50K -- 100K,South,Airport Hotels,3/7/2016,3/10/2016,8/15/2015,1,1,0,1,0,0,0,1,1,2,1,15,123
8045,44334386,F,29,African American,Grad,<25K,South,Resort,9/21/2016,9/24/2016,9/5/2015,2,2,0,1,1,0,1,0,1,2,0,0,227
8046,45421798,M,44,African American,High-School,50K -- 100K,South,Resort,9/21/2016,9/22/2016,10/3/2015,1,2,0,0,0,0,1,1,0,2,1,10,246
8047,35824651,M,51,Latino,High-School,25K --50K,South,Resort,8/16/2016,8/17/2016,7/21/2016,2,2,0,1,1,0,0,1,1,2,1,10,239
8048,48390444,F,59,caucasian,College,<25K,South,City Hotel,8/29/2016,8/31/2016,8/18/2016,2,2,0,1,0,0,0,2,1,2,0,0,159
8049,38690622,M,48,African American,High-School,25K --50K,South,City Hotel,9/6/2016,9/8/2016,4/16/2016,2,2,0,1,0,0,0,1,0,2,1,40,137
8050,23150976,M,46,Asian American,Grad,>100K,East,Airport Hotels,5/16/2016,5/18/2016,1/23/2016,3,3,1,1,0,0,0,1,0,2,1,20,201
8051,78221168,F,29,African American,Grad,50K -- 100K,East,City Hotel,7/20/2016,7/21/2016,6/1/2016,3,2,2,1,0,0,0,1,1,2,0,0,196
8052,17181620,F,49,caucasian,Mid-School,25K --50K,West,City Hotel,8/27/2016,8/30/2016,7/11/2016,2,2,1,1,0,0,0,1,1,2,1,10,131
8053,95176958,F,50,Asian American,College,50K -- 100K,East,Airport Hotels,8/23/2016,8/24/2016,1/19/2016,5,1,0,1,0,0,1,0,0,2,1,5,227
8054,13312936,F,28,African American,High-School,50K -- 100K,South,Resort,7/21/2016,7/23/2016,10/4/2015,4,3,0,1,1,0,1,1,1,2,1,15,136
8055,10768885,F,70,African American,Mid-School,25K --50K,South,City Hotel,7/4/2016,7/5/2016,11/4/2015,2,2,0,1,0,0,0,1,1,2,0,0,108
8056,55375728,F,64,Asian American,College,50K -- 100K,South,Resort,9/15/2016,9/17/2016,9/20/2015,1,1,0,1,0,0,0,0,1,2,1,5,240
8057,97845639,M,24,Latino,College,50K -- 100K,South,Airport Hotels,11/24/2015,11/27/2015,12/2/2014,4,1,0,0,0,0,0,0,1,2,1,20,169
8058,53547307,M,55,caucasian,College,<25K,North,Airport Hotels,2/9/2016,2/10/2016,6/14/2015,1,3,2,0,0,0,1,0,1,2,1,20,109
8059,73823090,M,27,Latino,College,>100K,East,Resort,9/22/2016,9/23/2016,10/1/2015,2,1,0,1,1,1,0,1,0,2,1,10,176
8060,68449194,F,43,caucasian,College,25K --50K,South,City Hotel,11/3/2015,11/5/2015,12/29/2014,5,3,0,1,0,0,0,1,1,2,1,20,184
8061,14083361,M,53,caucasian,College,50K -- 100K,West,Resort,9/6/2016,9/8/2016,9/5/2016,2,1,0,1,0,0,1,0,1,2,1,20,200
8062,22183583,F,47,Latino,Mid-School,25K --50K,East,Resort,8/30/2016,9/2/2016,8/23/2016,3,2,1,0,0,0,0,1,0,2,0,0,113
8063,3170547,F,70,African American,Mid-School,<25K,East,Resort,8/4/2016,8/7/2016,6/25/2016,4,2,0,1,0,0,1,2,1,2,1,5,155
8064,39617526,M,24,Asian American,College,25K --50K,North,City Hotel,9/9/2016,9/12/2016,1/23/2016,5,2,0,0,0,0,0,2,1,2,0,0,150
8065,95760366,M,47,African American,High-School,<25K,South,City Hotel,9/9/2016,9/10/2016,9/10/2016,3,1,1,1,0,0,0,1,0,2,1,5,229
8066,19944656,M,30,African American,College,25K --50K,West,Resort,8/2/2016,8/3/2016,6/21/2016,1,3,0,1,0,0,0,2,0,2,1,15,112
8067,97309036,F,49,Asian American,Mid-School,50K -- 100K,South,City Hotel,7/20/2016,7/22/2016,12/1/2015,3,2,0,1,1,1,1,1,1,2,1,10,170
8068,6378629,M,70,caucasian,Mid-School,50K -- 100K,South,Airport Hotels,7/7/2016,7/8/2016,4/19/2016,2,2,1,1,0,0,0,1,1,2,1,40,217
8069,9698495,F,46,caucasian,Mid-School,>100K,East,Airport Hotels,8/31/2016,9/1/2016,8/14/2016,2,3,2,1,0,0,0,2,1,2,1,40,162
8070,95005201,M,46,caucasian,High-School,>100K,East,City Hotel,8/25/2016,8/26/2016,7/19/2016,2,1,0,1,0,0,0,1,1,2,1,5,225
8071,55502341,F,68,caucasian,High-School,50K -- 100K,East,Resort,9/16/2016,9/17/2016,10/20/2015,3,2,0,1,0,0,1,1,0,2,1,5,115
8072,132822,M,21,Latino,College,25K --50K,East,Resort,6/7/2016,6/8/2016,12/28/2015,4,3,0,1,0,0,0,1,1,2,1,5,153
8073,38803427,M,54,Asian American,High-School,25K --50K,South,Resort,8/17/2016,8/18/2016,1/12/2016,3,2,0,1,0,0,0,1,1,2,1,10,232
8074,9836826,F,41,African American,College,50K -- 100K,North,City Hotel,8/17/2016,8/18/2016,1/12/2016,1,1,0,1,1,0,1,1,1,2,1,5,239
8075,28872759,F,69,African American,College,50K -- 100K,East,Airport Hotels,8/17/2016,8/19/2016,1/13/2016,2,1,0,1,1,0,1,0,0,2,1,10,132
8076,69029516,F,63,African American,Grad,50K -- 100K,West,City Hotel,8/17/2016,8/19/2016,1/13/2016,1,1,0,1,0,0,0,1,1,2,1,20,242
8077,62693573,F,34,caucasian,Grad,25K --50K,East,City Hotel,7/20/2016,7/21/2016,3/14/2016,2,1,0,0,0,0,2,2,1,2,1,40,208
8078,26263479,F,34,caucasian,College,<25K,North,City Hotel,2/1/2016,2/5/2016,6/22/2015,3,2,1,1,0,0,1,1,1,2,1,20,202
8079,56709701,M,68,Latino,Mid-School,50K -- 100K,West,Airport Hotels,7/19/2016,7/22/2016,5/26/2016,3,2,2,1,0,0,1,1,0,2,1,10,165
8080,17938975,F,40,caucasian,Grad,25K --50K,East,City Hotel,7/19/2016,7/20/2016,5/24/2016,3,1,1,1,0,0,0,1,1,2,1,5,232
8081,23003848,F,34,caucasian,High-School,<25K,West,City Hotel,9/17/2016,9/18/2016,11/12/2015,2,2,0,0,0,0,2,1,0,2,0,0,212
8082,67440193,F,51,Latino,College,<25K,East,Resort,9/17/2016,9/20/2016,10/18/2015,2,2,0,0,0,0,0,1,1,2,1,15,152
8083,53057518,M,54,caucasian,High-School,<25K,East,Airport Hotels,7/20/2016,7/24/2016,12/23/2015,3,3,0,1,0,0,0,1,0,2,1,15,220
8084,99517847,F,65,Asian American,Mid-School,50K -- 100K,East,Resort,6/19/2016,6/22/2016,2/25/2016,3,1,0,1,0,0,2,2,0,2,0,0,135
8085,11294326,M,29,African American,College,50K -- 100K,North,Resort,9/20/2016,9/23/2016,11/23/2015,2,3,0,1,1,0,0,1,1,2,1,20,188
8086,20339571,M,23,Asian American,High-School,25K --50K,South,City Hotel,6/28/2016,7/1/2016,10/28/2015,2,1,0,0,0,0,0,2,0,2,0,0,192
8087,21907126,F,30,caucasian,High-School,>100K,East,Airport Hotels,9/3/2016,9/4/2016,8/2/2016,2,2,0,1,0,0,1,1,1,2,1,5,137
8088,56428816,F,36,Asian American,College,>100K,South,City Hotel,9/12/2016,9/13/2016,11/7/2015,1,2,0,1,0,0,1,1,0,2,1,25,216
8089,33191142,F,58,Latino,Grad,25K --50K,South,Resort,8/9/2016,8/11/2016,4/8/2016,2,2,1,1,0,0,0,1,1,2,1,10,139
8090,76549228,F,18,African American,High-School,25K --50K,East,City Hotel,6/17/2016,6/18/2016,3/22/2016,3,1,0,1,0,0,0,1,0,2,1,5,245
8091,19745203,F,37,Asian American,College,50K -- 100K,South,City Hotel,6/30/2016,7/4/2016,4/20/2016,2,3,1,1,0,0,0,1,0,2,0,0,173
8092,11401630,M,51,caucasian,High-School,50K -- 100K,West,Resort,6/30/2016,7/4/2016,4/20/2016,2,1,0,1,0,0,0,2,1,2,1,10,160
8093,68194004,F,53,caucasian,College,50K -- 100K,North,Resort,9/2/2016,9/3/2016,8/17/2016,2,2,0,1,0,0,0,1,1,2,1,25,221
8094,29655868,M,29,caucasian,College,25K --50K,East,Resort,8/19/2016,8/23/2016,7/7/2016,4,2,1,1,0,0,1,1,0,2,1,5,213
8095,86797429,F,54,caucasian,College,<25K,West,Resort,6/30/2016,7/1/2016,4/17/2016,2,2,0,1,1,0,2,1,1,2,1,10,129
8096,95505218,F,30,African American,Grad,>100K,West,Airport Hotels,7/22/2016,7/23/2016,5/31/2016,1,2,0,0,0,0,0,1,1,2,1,10,234
8097,47261701,F,48,Asian American,Grad,50K -- 100K,East,City Hotel,8/23/2016,8/26/2016,6/27/2016,1,2,0,1,0,0,1,1,1,2,0,0,186
8098,84657116,F,23,Latino,College,50K -- 100K,East,Resort,9/1/2016,9/4/2016,8/1/2016,2,2,0,1,0,0,0,2,1,2,0,0,209
8099,17176957,F,18,Latino,College,25K --50K,North,Resort,3/7/2016,3/9/2016,8/27/2015,1,3,0,1,0,0,1,1,0,2,1,25,117
8100,83671363,M,25,caucasian,Grad,50K -- 100K,East,Resort,6/12/2016,6/15/2016,2/25/2016,1,1,0,1,0,0,0,1,1,2,1,10,205
8101,97401154,F,62,caucasian,College,25K --50K,West,Resort,7/4/2016,7/7/2016,4/7/2016,1,2,0,1,0,0,0,0,0,2,1,10,184
8102,1667293,F,32,African American,High-School,50K -- 100K,North,Resort,8/31/2016,9/1/2016,8/13/2016,3,1,0,1,1,1,1,0,1,2,1,25,204
8103,552281,F,65,Asian American,College,50K -- 100K,South,City Hotel,7/4/2016,7/6/2016,4/28/2016,2,1,1,1,1,0,0,0,1,2,1,15,121
8104,59842456,F,49,Asian American,College,<25K,South,Resort,7/22/2016,7/25/2016,5/31/2016,3,2,0,1,0,0,0,1,1,2,1,30,175
8105,3082996,M,53,Asian American,Grad,50K -- 100K,West,Airport Hotels,8/26/2016,8/28/2016,8/2/2016,2,1,0,1,1,0,0,2,1,2,0,0,130
8106,29938388,M,62,Asian American,High-School,50K -- 100K,South,Airport Hotels,8/19/2016,8/20/2016,7/4/2016,1,3,1,1,0,0,0,0,1,2,0,0,131
8107,6297694,M,49,Latino,High-School,25K --50K,North,City Hotel,7/25/2016,7/28/2016,5/20/2016,2,1,0,1,1,0,1,2,1,2,1,40,241
8108,49667101,F,69,Asian American,College,25K --50K,West,City Hotel,7/16/2016,7/17/2016,5/13/2016,1,3,0,1,1,1,1,0,1,2,1,10,248
8109,46680115,F,22,caucasian,College,25K --50K,South,City Hotel,8/30/2016,9/1/2016,6/10/2016,2,2,0,1,0,0,0,2,1,2,1,20,173
8110,93284306,F,41,caucasian,Mid-School,<25K,West,City Hotel,7/18/2016,7/20/2016,11/16/2015,3,1,0,1,0,0,1,1,1,2,1,30,184
8111,23693563,F,33,caucasian,College,25K --50K,East,Airport Hotels,6/20/2016,6/21/2016,2/24/2016,2,1,0,1,0,0,0,1,1,2,1,10,101
8112,76068909,F,19,caucasian,High-School,<25K,East,Resort,1/19/2016,1/21/2016,5/22/2015,2,1,0,1,1,0,2,1,1,2,0,0,107
8113,10658592,M,57,Latino,College,50K -- 100K,South,Resort,8/29/2016,9/1/2016,8/13/2016,4,1,0,1,0,0,2,1,1,2,0,0,198
8114,89033,F,60,caucasian,High-School,<25K,South,City Hotel,7/14/2016,7/17/2016,8/19/2015,1,2,1,1,0,0,0,1,1,2,0,0,207
8115,45133555,M,63,African American,College,<25K,West,Resort,4/29/2016,5/3/2016,6/6/2015,2,2,0,1,0,0,0,0,1,2,1,15,178
8116,75156373,M,58,Asian American,College,>100K,East,City Hotel,8/22/2016,8/23/2016,7/30/2016,2,2,0,0,1,0,0,1,1,2,1,20,187
8117,63401402,M,55,Latino,Grad,25K --50K,West,City Hotel,8/21/2016,8/22/2016,6/14/2016,4,2,0,1,0,0,0,1,0,2,1,20,126
8118,46974408,F,61,Latino,High-School,<25K,South,Resort,9/12/2016,9/14/2016,3/24/2016,2,1,0,1,1,0,1,0,1,2,1,10,200
8119,40835198,M,31,Asian American,Grad,<25K,South,Airport Hotels,9/5/2016,9/6/2016,11/15/2015,1,2,1,1,0,0,1,1,1,2,0,0,118
8120,33935246,M,34,Asian American,Grad,50K -- 100K,South,Resort,3/22/2016,3/24/2016,10/1/2015,1,1,0,1,0,0,0,1,1,2,0,0,169
8121,15110830,F,54,Latino,College,>100K,East,City Hotel,3/12/2016,3/13/2016,6/16/2015,2,2,0,1,0,0,0,1,1,2,1,20,112
8122,64555732,M,42,caucasian,College,25K --50K,East,Airport Hotels,9/22/2016,9/24/2016,7/30/2015,5,2,0,1,0,0,0,0,1,2,0,0,171
8123,37100631,F,24,Latino,Mid-School,<25K,North,Airport Hotels,3/12/2016,3/13/2016,6/15/2015,1,1,0,1,0,0,0,1,0,2,0,0,240
8124,11362270,M,33,Asian American,College,>100K,East,Resort,9/22/2016,9/23/2016,8/30/2015,4,2,1,1,0,0,2,0,1,2,1,5,153
8125,31965136,M,62,Asian American,High-School,25K --50K,North,City Hotel,9/1/2016,9/3/2016,12/21/2015,1,2,0,1,1,1,0,1,1,2,1,25,216
8126,90147254,F,65,caucasian,Grad,50K -- 100K,North,City Hotel,9/19/2016,9/22/2016,1/30/2016,2,1,0,1,0,0,0,2,1,2,0,0,217
8127,37246719,F,40,Latino,High-School,50K -- 100K,East,Airport Hotels,9/26/2016,9/27/2016,9/3/2015,4,2,0,1,0,0,0,1,0,2,1,15,176
8128,21424337,M,46,caucasian,Grad,<25K,South,Resort,3/14/2016,3/16/2016,7/15/2015,2,1,1,1,0,0,0,0,0,2,0,0,123
8129,2471602,M,24,caucasian,High-School,50K -- 100K,South,Airport Hotels,3/14/2016,3/15/2016,7/23/2015,3,2,0,1,0,0,1,0,1,2,1,5,208
8130,32001997,F,21,Latino,Grad,<25K,East,City Hotel,9/1/2016,9/3/2016,8/19/2016,2,2,0,1,1,0,2,1,0,2,1,10,218
8131,34911995,F,25,caucasian,College,50K -- 100K,South,Airport Hotels,9/1/2016,9/3/2016,8/19/2016,2,3,0,1,0,0,0,0,0,2,1,25,229
8132,83488319,M,42,Asian American,College,>100K,North,Resort,5/29/2016,5/31/2016,11/20/2015,1,3,0,1,0,0,0,1,1,2,0,0,112
8133,54983097,M,59,caucasian,High-School,25K --50K,East,Resort,2/4/2016,2/5/2016,5/30/2015,1,3,0,1,0,0,0,1,1,2,0,0,181
8134,37542231,M,62,Latino,College,50K -- 100K,West,Airport Hotels,9/20/2016,9/24/2016,10/26/2015,2,3,0,1,0,0,0,1,1,2,1,5,191
8135,22598191,F,60,Asian American,Grad,25K --50K,South,Airport Hotels,9/5/2016,9/7/2016,1/12/2016,5,1,0,0,1,1,0,1,0,2,1,25,103
8136,2691388,M,49,caucasian,Mid-School,<25K,North,Resort,9/23/2016,9/25/2016,10/5/2015,2,1,0,0,0,0,0,1,1,2,1,25,166
8137,24446621,M,65,African American,High-School,50K -- 100K,West,Resort,9/14/2016,9/15/2016,9/15/2016,2,1,0,1,0,0,0,2,1,2,1,30,122
8138,69338767,M,23,Asian American,High-School,50K -- 100K,South,City Hotel,9/14/2016,9/15/2016,9/15/2016,2,2,0,1,0,0,1,1,0,2,1,5,142
8139,23367805,M,55,African American,Mid-School,>100K,South,Resort,9/14/2016,9/17/2016,9/17/2016,3,2,0,1,1,0,1,2,1,2,1,5,183
8140,54510850,M,20,Asian American,College,<25K,East,Resort,8/11/2016,8/12/2016,7/7/2016,2,1,2,1,0,0,2,1,1,2,1,10,120
8141,62722643,F,67,caucasian,College,<25K,South,Airport Hotels,9/18/2016,9/21/2016,10/30/2015,2,2,0,1,1,0,1,1,1,2,1,20,137
8142,49968574,F,26,Latino,College,50K -- 100K,North,Airport Hotels,9/18/2016,9/19/2016,10/28/2015,2,2,1,1,1,0,0,1,1,2,1,30,112
8143,80247095,M,49,African American,College,25K --50K,South,Resort,9/18/2016,9/19/2016,10/28/2015,1,2,0,1,1,0,0,1,1,2,1,5,156
8144,8409908,M,41,Latino,Grad,<25K,East,City Hotel,9/18/2016,9/19/2016,10/28/2015,3,3,0,1,0,0,1,0,0,2,1,30,193
8145,76418920,M,53,Latino,Grad,50K -- 100K,North,Resort,9/18/2016,9/21/2016,10/30/2015,4,1,1,1,1,1,0,2,0,2,1,20,171
8146,84762057,M,24,Latino,College,50K -- 100K,South,City Hotel,9/18/2016,9/19/2016,10/28/2015,5,3,0,1,0,0,1,0,0,2,0,0,150
8147,95723643,M,53,African American,Grad,>100K,West,City Hotel,3/19/2016,3/21/2016,9/10/2015,3,3,0,1,1,0,0,1,1,2,1,5,124
8148,66608950,F,64,Asian American,High-School,50K -- 100K,East,Airport Hotels,9/14/2016,9/17/2016,2/1/2016,2,2,0,1,0,0,0,2,1,2,1,30,240
8149,40467765,F,24,caucasian,College,<25K,North,Resort,9/19/2016,9/21/2016,10/22/2015,1,1,1,1,0,0,0,1,1,2,0,0,164
8150,33373436,F,70,Asian American,Mid-School,<25K,South,City Hotel,9/19/2016,9/23/2016,10/24/2015,1,1,2,1,0,0,0,0,1,2,1,25,155
8151,42518072,M,25,African American,Grad,25K --50K,East,Airport Hotels,9/20/2016,9/22/2016,10/23/2015,3,1,0,1,1,0,0,1,1,2,1,5,196
8152,92973993,F,24,African American,College,>100K,North,Resort,9/20/2016,9/22/2016,10/23/2015,3,2,0,1,0,0,1,1,1,2,1,10,133
8153,67082621,M,36,African American,Mid-School,50K -- 100K,South,Airport Hotels,9/20/2016,9/22/2016,10/23/2015,1,1,0,1,0,0,0,1,1,2,1,20,249
8154,72367772,M,36,Asian American,College,25K --50K,South,City Hotel,9/21/2016,9/24/2016,10/25/2015,2,1,0,1,1,0,0,1,1,2,0,0,117
8155,2355821,M,34,African American,High-School,25K --50K,South,City Hotel,9/18/2016,9/20/2016,10/29/2015,1,2,1,1,0,0,0,1,1,2,1,5,244
8156,52915998,M,42,Asian American,High-School,<25K,South,City Hotel,9/18/2016,9/20/2016,10/20/2015,1,1,0,1,1,0,1,2,0,2,1,10,243
8157,73848446,F,47,African American,Mid-School,25K --50K,South,Airport Hotels,9/18/2016,9/19/2016,10/19/2015,1,2,0,1,0,0,0,0,1,2,0,0,174
8158,599996,M,20,African American,College,25K --50K,South,Resort,9/18/2016,9/21/2016,10/21/2015,3,1,0,1,0,0,0,0,0,2,1,5,145
8159,21411554,F,34,Asian American,College,>100K,South,City Hotel,8/7/2016,8/8/2016,3/31/2016,2,1,2,1,0,0,0,1,1,2,1,40,160
8160,60519510,M,40,caucasian,Grad,50K -- 100K,East,City Hotel,9/18/2016,9/20/2016,10/20/2015,2,3,1,1,1,1,2,2,0,2,1,20,153
8161,97761284,M,20,Latino,College,25K --50K,East,Airport Hotels,9/18/2016,9/20/2016,10/20/2015,1,3,0,1,0,0,0,1,1,2,1,10,138
8162,5358517,M,19,African American,College,50K -- 100K,South,Resort,9/18/2016,9/21/2016,10/21/2015,3,2,0,1,0,0,0,1,0,2,1,5,135
8163,87787127,M,48,Latino,Grad,25K --50K,East,Resort,9/18/2016,9/20/2016,10/20/2015,2,2,0,1,0,0,0,1,1,2,1,10,140
8164,63063278,F,58,Asian American,Grad,<25K,South,Airport Hotels,9/18/2016,9/20/2016,10/20/2015,2,2,1,1,0,0,0,2,1,2,1,5,104
8165,84126908,F,65,Asian American,College,<25K,North,City Hotel,9/18/2016,9/19/2016,10/19/2015,3,2,0,1,0,0,1,1,0,2,0,0,163
8166,81160240,F,66,Asian American,Grad,25K --50K,South,City Hotel,9/7/2016,9/8/2016,10/8/2015,4,1,0,1,0,0,0,1,1,2,1,10,115
8167,6820538,M,24,caucasian,College,50K -- 100K,South,Resort,9/18/2016,9/20/2016,10/20/2015,1,1,0,1,1,1,0,2,1,2,1,5,192
8168,84085092,M,65,caucasian,Grad,25K --50K,East,Airport Hotels,9/18/2016,9/19/2016,10/19/2015,2,1,1,1,0,0,0,1,1,2,1,10,174
8169,79866564,F,38,Asian American,Grad,<25K,North,City Hotel,9/18/2016,9/21/2016,10/21/2015,2,1,0,1,1,0,1,1,1,2,1,10,174
