Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
7874289,M,34,Latino,High-School,>100K,South,Resort,8/30/2016,9/1/2016,6/30/2016,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,119
23402649,M,70,caucasian,College,50K -- 100K,North,Airport Hotels,8/17/2016,8/18/2016,7/10/2016,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,200
78062725,F,28,caucasian,Mid-School,50K -- 100K,East,City Hotel,9/11/2016,9/12/2016,8/5/2016,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,141
4203091,F,24,African American,College,<25K,East,Resort,8/26/2016,8/29/2016,7/31/2016,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,148
5341238,M,63,Asian American,College,<25K,South,City Hotel,8/30/2016,8/31/2016,7/31/2016,1,2,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,164
10301602,M,55,Latino,College,<25K,South,Resort,8/10/2016,8/12/2016,6/29/2016,1,1,0,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,30,171
62306937,F,70,caucasian,Mid-School,>100K,South,City Hotel,8/19/2016,8/21/2016,7/16/2016,1,1,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,237
67010248,M,21,Latino,Grad,<25K,South,City Hotel,6/16/2016,6/17/2016,12/3/2015,1,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,133
65114515,M,22,African American,College,>100K,North,Resort,8/24/2016,8/26/2016,7/13/2016,3,2,0,HB,No,No,Refundable,Online,No,Check-In,No,0,186
53829438,F,66,Asian American,Mid-School,25K --50K,North,Resort,6/21/2016,6/25/2016,1/9/2016,3,2,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,40,139
36184061,F,37,Latino,Mid-School,50K -- 100K,West,City Hotel,9/30/2016,10/1/2016,10/29/2015,1,2,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,5,128
77792765,F,53,caucasian,High-School,<25K,South,Airport Hotels,7/29/2016,7/31/2016,2/5/2016,2,1,0,BB,No,No,Non-Refundable,Agent,Yes,Check-In,Yes,10,164
24346862,F,59,African American,College,<25K,North,City Hotel,8/10/2016,8/11/2016,6/9/2016,1,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,206
24891187,M,70,Asian American,Grad,50K -- 100K,North,City Hotel,7/4/2016,7/6/2016,2/2/2016,4,3,1,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,113
1965961,M,68,Latino,College,>100K,West,City Hotel,7/16/2016,7/18/2016,2/1/2016,5,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,122
48447755,F,19,Asian American,Grad,>100K,East,City Hotel,7/19/2016,7/20/2016,5/8/2016,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,167
88880790,F,36,Latino,Grad,50K -- 100K,East,Airport Hotels,9/4/2016,9/5/2016,8/14/2016,2,2,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,143
97335988,F,55,Latino,Mid-School,<25K,South,Airport Hotels,5/19/2016,5/22/2016,8/7/2015,5,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,191
46006129,M,27,Asian American,Mid-School,25K --50K,South,Airport Hotels,5/19/2016,5/21/2016,8/6/2015,2,2,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,No,0,115
40641697,F,46,Latino,Grad,>100K,East,Resort,9/23/2016,9/24/2016,9/22/2016,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,No,0,157
89589498,F,45,African American,College,50K -- 100K,West,City Hotel,5/19/2016,5/20/2016,8/5/2015,1,2,1,BB,Yes,No,No Deposit,Direct,No,Check-In,Yes,40,111
27721166,M,56,African American,College,25K --50K,South,Resort,9/23/2016,9/24/2016,9/22/2016,2,2,0,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,25,210
44441404,M,30,African American,Mid-School,50K -- 100K,South,Airport Hotels,5/19/2016,5/22/2016,8/7/2015,2,2,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,No,0,176
37058483,F,39,Latino,College,50K -- 100K,South,City Hotel,5/19/2016,5/22/2016,8/7/2015,2,3,1,BB,No,No,Non-Refundable,Online,No,Check-In,Yes,10,175
73309972,M,22,Asian American,Mid-School,<25K,South,Airport Hotels,5/19/2016,5/20/2016,8/5/2015,2,3,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,10,140
59128601,F,47,Asian American,Mid-School,50K -- 100K,South,City Hotel,5/19/2016,5/20/2016,8/5/2015,3,3,0,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,5,243
6204186,F,21,caucasian,Mid-School,25K --50K,West,City Hotel,4/4/2016,4/6/2016,10/13/2015,2,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,240
77249829,M,23,African American,Grad,>100K,West,Resort,5/19/2016,5/20/2016,8/5/2015,2,3,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,25,203
62062357,M,67,Latino,Grad,<25K,North,Airport Hotels,9/2/2016,9/3/2016,8/11/2016,2,3,0,HB,Yes,No,No Deposit,Online,No,Check-In,No,0,192
60051845,M,38,Latino,College,25K --50K,North,Resort,7/30/2016,8/1/2016,6/6/2016,1,2,2,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,181
93303772,M,25,Latino,College,25K --50K,East,City Hotel,8/29/2016,8/30/2016,8/1/2016,4,3,1,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,10,216
97361485,F,27,caucasian,College,>100K,South,Resort,9/2/2016,9/4/2016,7/17/2016,4,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,192
4604618,M,62,caucasian,College,>100K,North,Resort,8/29/2016,8/30/2016,8/1/2016,5,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,30,165
52611220,F,46,Asian American,Mid-School,<25K,North,Resort,9/8/2016,9/11/2016,8/23/2016,2,2,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,30,103
92516558,M,25,caucasian,High-School,50K -- 100K,East,City Hotel,7/16/2016,7/20/2016,5/10/2016,1,1,0,BB,No,No,Refundable,Online,Yes,Check-In,No,0,184
94120241,M,68,African American,College,<25K,South,Airport Hotels,7/24/2016,7/25/2016,5/16/2016,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,120
18951609,F,54,Asian American,Grad,50K -- 100K,East,Resort,9/5/2016,9/8/2016,8/19/2016,1,2,1,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,10,227
73007105,F,66,Asian American,College,<25K,South,Resort,9/14/2016,9/16/2016,4/29/2016,1,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,30,112
99028248,M,45,African American,College,>100K,West,City Hotel,10/9/2016,10/13/2016,11/4/2015,1,3,1,HB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,250
64701522,M,22,Latino,Grad,25K --50K,South,Airport Hotels,10/9/2016,10/10/2016,11/1/2015,1,1,1,HB,No,No,Refundable,Online,No,Check-In,No,0,131
73566340,F,26,caucasian,Mid-School,<25K,West,Resort,8/18/2016,8/19/2016,10/14/2015,2,1,1,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,172
8259882,M,38,Latino,Mid-School,50K -- 100K,South,Airport Hotels,9/16/2016,9/20/2016,8/31/2016,2,2,0,BB,Yes,Yes,Refundable,Agent,Yes,Check-In,Yes,40,249
27586184,M,70,Latino,High-School,<25K,West,Resort,9/25/2016,9/27/2016,9/13/2016,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,158
20376908,M,67,African American,Mid-School,<25K,South,City Hotel,8/11/2016,8/12/2016,6/17/2016,2,2,0,BB,No,No,Refundable,Online,No,Check-In,Yes,25,238
86658079,F,46,Latino,College,25K --50K,South,Resort,8/7/2016,8/11/2016,6/19/2016,2,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,121
84251217,M,65,Asian American,High-School,50K -- 100K,West,Airport Hotels,7/12/2016,7/14/2016,1/19/2016,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,160
7826519,F,48,African American,High-School,50K -- 100K,West,Resort,9/14/2016,9/16/2016,8/3/2016,1,2,0,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,20,146
58975040,F,42,African American,College,<25K,East,Resort,10/3/2016,10/4/2016,4/11/2015,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,244
94369412,M,70,Latino,Grad,25K --50K,South,Airport Hotels,9/26/2016,9/27/2016,9/8/2016,5,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,No,0,129
24829277,F,40,African American,Grad,50K -- 100K,North,Airport Hotels,10/3/2016,10/5/2016,4/12/2015,5,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,103
27962836,F,65,Asian American,College,50K -- 100K,West,Resort,6/27/2016,6/28/2016,7/17/2015,3,3,1,HB,No,No,Refundable,Online,Yes,Check-In,Yes,40,235
73295953,M,33,Asian American,High-School,25K --50K,North,Airport Hotels,10/3/2016,10/4/2016,4/11/2015,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,173
83868862,F,44,Latino,Mid-School,25K --50K,East,Airport Hotels,10/3/2016,10/4/2016,4/11/2015,1,1,0,HB,Yes,No,Refundable,Online,Yes,Check-In,Yes,5,201
43120696,M,49,African American,Mid-School,<25K,South,City Hotel,9/5/2016,9/7/2016,3/23/2016,2,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,118
48169799,M,67,caucasian,Mid-School,25K --50K,East,City Hotel,1/22/2016,1/23/2016,2/18/2015,1,1,0,HB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,197
69173335,F,50,Asian American,Grad,<25K,West,Airport Hotels,1/22/2016,1/23/2016,2/18/2015,2,1,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,25,172
55937287,M,36,Latino,High-School,50K -- 100K,South,City Hotel,1/22/2016,1/24/2016,2/19/2015,3,1,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,5,216
49359894,M,43,African American,Mid-School,<25K,North,Resort,1/22/2016,1/23/2016,2/18/2015,5,1,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,191
65642480,M,67,caucasian,Grad,25K --50K,East,City Hotel,1/22/2016,1/24/2016,2/19/2015,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,187
25538901,M,61,Asian American,College,25K --50K,West,Resort,1/22/2016,1/26/2016,2/21/2015,2,1,0,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,5,246
46140372,M,65,caucasian,College,25K --50K,South,City Hotel,1/22/2016,1/23/2016,2/18/2015,3,1,0,HB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,206
98412798,F,20,African American,College,25K --50K,East,Resort,1/22/2016,1/26/2016,2/21/2015,2,3,0,HB,Yes,No,No Deposit,Online,No,Check-In,Yes,20,138
73717824,F,65,caucasian,College,<25K,North,Resort,1/22/2016,1/23/2016,2/18/2015,2,1,1,HB,No,No,No Deposit,Direct,No,Check-In,Yes,15,230
32255806,F,50,caucasian,College,<25K,South,City Hotel,1/22/2016,1/25/2016,2/20/2015,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,145
13186227,F,57,African American,College,>100K,West,City Hotel,1/22/2016,1/23/2016,2/18/2015,2,2,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,116
10285883,F,58,Latino,Mid-School,<25K,South,City Hotel,1/22/2016,1/23/2016,2/18/2015,1,2,0,HB,Yes,No,Refundable,Online,Yes,Check-In,No,0,150
85009065,F,49,African American,College,50K -- 100K,West,Airport Hotels,1/22/2016,1/26/2016,2/21/2015,4,2,1,HB,No,No,No Deposit,Agent,No,Check-In,Yes,20,136
56242870,M,38,African American,College,50K -- 100K,South,Airport Hotels,1/22/2016,1/26/2016,2/21/2015,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,244
1632456,M,26,caucasian,College,25K --50K,North,City Hotel,1/22/2016,1/25/2016,2/20/2015,2,3,1,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,15,243
20597606,M,24,Latino,High-School,25K --50K,South,Resort,10/6/2016,10/9/2016,11/11/2015,4,2,0,HB,Yes,No,Refundable,Online,No,Check-In,Yes,15,109
45071988,F,39,Latino,High-School,25K --50K,South,Airport Hotels,10/3/2016,10/4/2016,10/16/2015,4,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,25,159
32214701,M,47,Asian American,High-School,<25K,West,Airport Hotels,10/3/2016,10/4/2016,4/11/2015,5,2,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,233
54272430,F,28,African American,College,25K --50K,West,Resort,6/27/2016,6/29/2016,2/13/2016,2,1,0,BB,No,No,Refundable,Online,No,Check-In,Yes,15,174
21231535,M,70,caucasian,Grad,<25K,East,Airport Hotels,10/3/2016,10/4/2016,4/11/2015,1,3,0,HB,No,No,Refundable,Direct,No,Check-In,No,0,128
35471122,F,19,Latino,High-School,25K --50K,South,Airport Hotels,10/3/2016,10/7/2016,4/14/2015,2,2,0,HB,Yes,No,Refundable,Online,Yes,Check-In,No,0,143
26856981,M,48,Latino,High-School,50K -- 100K,East,Resort,10/3/2016,10/7/2016,4/14/2015,1,2,0,HB,Yes,No,Non-Refundable,Online,Yes,Check-In,Yes,30,184
27615416,F,27,African American,High-School,25K --50K,South,Airport Hotels,8/16/2016,8/17/2016,5/11/2016,5,1,1,BB,Yes,No,No Deposit,Online,No,Check-In,Yes,10,161
48215956,M,53,Asian American,College,25K --50K,North,Airport Hotels,10/3/2016,10/7/2016,4/14/2015,5,2,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,178
99539310,M,34,caucasian,College,<25K,South,City Hotel,9/15/2016,9/16/2016,4/26/2016,2,3,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,30,241
29056507,M,63,caucasian,College,50K -- 100K,South,City Hotel,10/6/2016,10/7/2016,11/9/2015,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,158
10940974,M,44,African American,College,50K -- 100K,South,Airport Hotels,10/6/2016,10/8/2016,4/15/2015,3,2,1,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,10,125
71905295,F,38,Asian American,High-School,50K -- 100K,North,City Hotel,4/15/2016,4/16/2016,10/31/2015,5,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,216
54272203,F,65,Asian American,Mid-School,50K -- 100K,East,Airport Hotels,9/11/2016,9/15/2016,4/20/2016,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,221
24437370,M,22,African American,College,25K --50K,East,City Hotel,8/29/2016,8/31/2016,7/26/2016,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,247
32288170,M,63,Asian American,High-School,50K -- 100K,West,City Hotel,5/23/2016,5/25/2016,1/17/2016,4,2,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,5,225
94999131,M,46,Asian American,College,<25K,East,Resort,4/21/2016,4/23/2016,11/8/2015,1,2,1,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,208
50411933,M,41,caucasian,Grad,<25K,South,Resort,4/8/2016,4/9/2016,10/19/2015,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,40,163
73395941,M,34,Latino,College,50K -- 100K,West,City Hotel,4/21/2016,4/23/2016,11/8/2015,2,1,1,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,221
45764930,F,54,caucasian,College,50K -- 100K,West,City Hotel,4/8/2016,4/12/2016,10/22/2015,2,1,0,BB,Yes,No,Non-Refundable,Agent,No,Check-In,Yes,10,221
31855190,M,66,Latino,College,25K --50K,West,Airport Hotels,10/11/2016,10/14/2016,11/7/2015,1,1,1,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,139
91197044,F,37,caucasian,College,<25K,East,Resort,10/11/2016,10/12/2016,11/5/2015,4,1,0,HB,No,No,No Deposit,Direct,No,Check-In,Yes,20,137
19262545,M,18,caucasian,Mid-School,<25K,North,Resort,9/24/2016,9/27/2016,6/23/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,216
34027854,M,31,Asian American,Grad,<25K,North,Airport Hotels,6/23/2016,6/24/2016,3/18/2016,5,3,0,BB,No,No,Refundable,Online,No,Check-In,Yes,5,183
47913624,F,26,caucasian,High-School,>100K,South,City Hotel,7/19/2016,7/20/2016,3/11/2016,2,3,0,BB,No,No,Refundable,Agent,No,Check-In,Yes,5,150
43306768,M,59,Asian American,College,>100K,North,Airport Hotels,9/15/2016,9/17/2016,7/16/2016,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,134
28500554,M,68,Asian American,High-School,25K --50K,South,City Hotel,9/15/2016,9/19/2016,7/18/2016,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,210
13079485,M,56,Asian American,College,25K --50K,East,Resort,9/15/2016,9/17/2016,7/16/2016,3,1,0,BB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,25,107
22851440,M,38,Latino,Grad,50K -- 100K,North,Airport Hotels,9/15/2016,9/16/2016,7/15/2016,2,3,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,Yes,10,204
65732220,F,26,Latino,Mid-School,25K --50K,West,City Hotel,7/7/2016,7/8/2016,11/22/2015,2,1,1,BB,No,No,No Deposit,Direct,No,Check-In,No,0,181
28639514,M,68,African American,College,<25K,East,Airport Hotels,3/11/2016,3/12/2016,6/23/2015,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-In,Yes,10,149
33824422,M,44,Latino,College,<25K,East,Airport Hotels,9/2/2016,9/5/2016,5/1/2016,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,212
39797118,M,50,African American,High-School,>100K,East,City Hotel,8/11/2016,8/12/2016,3/4/2016,2,1,0,BB,Yes,No,Refundable,Agent,Yes,Check-In,No,0,227
77559990,M,49,caucasian,Mid-School,50K -- 100K,East,Resort,7/15/2016,7/17/2016,3/3/2016,5,2,1,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,220
83413058,F,63,Latino,College,25K --50K,East,Airport Hotels,9/6/2016,9/10/2016,6/8/2016,3,3,2,BB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,10,133
81598849,F,27,Asian American,Mid-School,<25K,East,City Hotel,10/5/2016,10/8/2016,11/1/2015,1,1,0,BB,Yes,No,Non-Refundable,Online,Yes,Check-In,Yes,10,211
27299188,M,63,African American,Grad,25K --50K,North,City Hotel,7/23/2016,7/24/2016,5/16/2016,5,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,155
59458790,M,35,Latino,College,<25K,East,Airport Hotels,9/17/2016,9/18/2016,9/4/2016,1,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,168
36948728,F,58,caucasian,Grad,>100K,East,Airport Hotels,8/30/2016,9/2/2016,7/9/2016,2,3,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,142
11893312,F,39,African American,College,>100K,West,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,1,3,1,BB,Yes,No,No Deposit,Agent,Yes,Check-In,Yes,10,237
50671824,M,35,Latino,Mid-School,>100K,South,City Hotel,6/17/2016,6/19/2016,11/1/2015,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,189
99871748,M,21,caucasian,Grad,>100K,South,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,3,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,156
85499775,M,62,Asian American,Mid-School,<25K,South,Airport Hotels,9/29/2016,9/30/2016,9/10/2016,1,2,0,BB,Yes,No,Non-Refundable,Agent,Yes,Check-In,No,0,116
70505520,F,31,African American,College,<25K,South,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,4,3,2,BB,Yes,Yes,No Deposit,Agent,Yes,Check-In,Yes,10,187
35346968,F,20,African American,High-School,<25K,West,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,5,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,145
16515496,M,49,Latino,Grad,50K -- 100K,South,City Hotel,6/17/2016,6/20/2016,11/2/2015,2,2,0,BB,Yes,No,Non-Refundable,Online,No,Check-In,Yes,20,119
2138732,M,24,African American,High-School,<25K,North,Resort,8/3/2016,8/4/2016,6/7/2016,2,1,1,BB,No,No,No Deposit,Agent,No,Check-In,No,0,207
94721517,M,37,Latino,Grad,50K -- 100K,North,Resort,6/17/2016,6/19/2016,11/1/2015,5,1,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,139
22907321,F,61,African American,Mid-School,25K --50K,South,City Hotel,6/17/2016,6/19/2016,11/1/2015,2,2,0,BB,Yes,No,Non-Refundable,Direct,Yes,Check-In,Yes,5,120
33867579,M,61,Latino,College,50K -- 100K,North,Resort,6/17/2016,6/19/2016,11/1/2015,4,2,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,180
53046176,F,33,Latino,College,25K --50K,South,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,2,2,0,BB,Yes,No,Non-Refundable,Direct,No,Check-In,Yes,40,204
46549634,M,64,African American,Grad,>100K,South,Airport Hotels,6/17/2016,6/19/2016,11/1/2015,5,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,20,200
89237041,M,29,Asian American,Grad,50K -- 100K,West,City Hotel,6/17/2016,6/18/2016,10/31/2015,3,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,141
1337552,F,49,African American,College,50K -- 100K,West,Airport Hotels,6/17/2016,6/18/2016,10/31/2015,2,3,1,BB,No,No,Refundable,Online,Yes,Check-In,No,0,210
44507642,M,18,Asian American,Mid-School,25K --50K,South,Resort,6/17/2016,6/19/2016,11/1/2015,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,15,130
41085842,M,59,Latino,College,50K -- 100K,East,Resort,8/8/2016,8/9/2016,3/30/2016,2,2,0,BB,Yes,No,Refundable,Direct,No,Check-In,No,0,119
793450,F,59,caucasian,Mid-School,25K --50K,North,City Hotel,8/14/2016,8/17/2016,6/30/2016,2,2,0,BB,Yes,No,No Deposit,Agent,Yes,Check-In,No,0,102
66733399,F,52,Asian American,Mid-School,<25K,East,City Hotel,9/15/2016,9/16/2016,8/12/2016,2,2,1,BB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,20,210
18024228,F,53,caucasian,High-School,>100K,South,Airport Hotels,9/12/2016,9/13/2016,8/20/2016,2,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,No,0,115
55419773,F,65,caucasian,College,<25K,North,Resort,6/21/2016,6/25/2016,1/3/2016,1,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,20,235
97245052,M,57,Asian American,Grad,50K -- 100K,South,Resort,7/22/2016,7/23/2016,4/13/2016,2,2,0,BB,Yes,No,No Deposit,Direct,No,Check-In,Yes,20,147
87662633,M,62,Asian American,College,50K -- 100K,North,Airport Hotels,7/21/2016,7/22/2016,1/20/2016,2,2,0,BB,No,No,Non-Refundable,Online,Yes,Check-In,Yes,20,244
33538764,F,30,Latino,College,25K --50K,South,City Hotel,7/23/2016,7/25/2016,5/15/2016,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,235
23925879,F,19,Latino,Mid-School,<25K,North,Resort,7/23/2016,7/26/2016,5/16/2016,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,243
44795850,F,31,Latino,Grad,<25K,South,City Hotel,1/14/2016,1/15/2016,4/21/2015,5,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,186
89038648,M,60,African American,College,<25K,West,Resort,9/9/2016,9/10/2016,7/7/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,215
17467730,F,48,African American,College,<25K,South,City Hotel,9/19/2016,9/21/2016,8/28/2016,2,1,0,BB,No,No,Refundable,Online,No,Check-In,Yes,5,208
18536446,M,24,African American,High-School,>100K,West,City Hotel,9/16/2016,9/17/2016,7/14/2016,1,1,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,113
23924184,M,66,African American,Mid-School,>100K,South,City Hotel,5/9/2016,5/10/2016,12/5/2015,2,3,0,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,20,133
6093246,F,37,Asian American,College,50K -- 100K,South,City Hotel,5/9/2016,5/12/2016,12/7/2015,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,247
36293359,F,66,caucasian,Mid-School,25K --50K,South,Resort,5/9/2016,5/13/2016,12/8/2015,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-In,No,0,155
85191414,M,43,Latino,College,<25K,South,Airport Hotels,5/9/2016,5/11/2016,12/6/2015,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,146
30700506,M,63,Asian American,Mid-School,50K -- 100K,South,Resort,3/13/2016,3/14/2016,8/20/2015,1,2,1,BB,No,No,No Deposit,Agent,No,Check-In,No,0,110
31007552,M,69,African American,High-School,25K --50K,South,Airport Hotels,5/9/2016,5/10/2016,12/5/2015,4,2,0,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,40,179
98254618,M,25,African American,Mid-School,50K -- 100K,West,Airport Hotels,5/9/2016,5/10/2016,12/5/2015,2,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,145
82173652,M,29,African American,High-School,50K -- 100K,South,Airport Hotels,5/9/2016,5/12/2016,12/7/2015,3,1,0,BB,No,No,No Deposit,Direct,Yes,Check-In,Yes,15,221
9966514,F,58,African American,College,<25K,North,Airport Hotels,5/9/2016,5/12/2016,12/7/2015,2,2,2,BB,No,No,Refundable,Direct,Yes,Check-In,Yes,20,184
53278980,M,22,Latino,Grad,50K -- 100K,South,City Hotel,5/9/2016,5/11/2016,12/6/2015,2,1,0,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,5,157
36591565,M,57,African American,College,25K --50K,North,Airport Hotels,5/9/2016,5/11/2016,12/6/2015,3,2,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,30,245
23182241,F,65,Latino,Mid-School,50K -- 100K,North,Resort,5/9/2016,5/10/2016,12/5/2015,5,1,0,BB,No,No,No Deposit,Direct,No,Check-In,Yes,10,102
33157154,M,49,Asian American,High-School,25K --50K,South,City Hotel,5/9/2016,5/10/2016,12/5/2015,2,2,1,BB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,20,242
32155024,M,40,Latino,College,>100K,North,Airport Hotels,5/9/2016,5/11/2016,12/6/2015,3,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,Yes,10,113
43296154,M,69,Asian American,College,>100K,South,Airport Hotels,5/9/2016,5/10/2016,12/5/2015,4,2,0,BB,Yes,No,No Deposit,Direct,No,Check-In,Yes,5,196
29558221,F,65,Asian American,College,<25K,East,Resort,5/9/2016,5/10/2016,12/5/2015,1,1,0,BB,No,No,Refundable,Direct,No,Check-In,Yes,20,246
