,Unnamed: 0,Unnamed: 0.1,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,No_of_Expected_Days_to_stay,Checking_Month,no_of_days_from_booking_to_ckeckin,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
2168,2168,2168,84917780,1,50,1,2,4,2,2,2,10,12,2,2,0,1,0,0,0,1,0,2,1,5,180
2169,2169,2169,72295325,1,38,1,4,3,3,3,1,10,162,3,1,0,1,0,0,0,0,1,2,0,0,241
2170,2170,2170,22989843,1,40,2,4,3,4,2,1,10,1,2,2,1,0,0,0,0,1,1,2,1,5,234
2171,2171,2171,3658014,2,49,2,1,3,4,3,3,10,-2,3,2,0,1,0,0,0,1,1,2,1,10,243
2172,2172,2172,97756122,2,48,1,1,1,3,2,1,10,-1,2,2,0,1,1,0,0,2,1,2,1,25,109
2173,2173,2173,98233462,1,52,4,4,2,3,1,1,1,337,2,1,0,0,0,0,1,0,1,2,1,20,207
2174,2174,2174,6056629,1,27,4,1,2,1,2,3,10,-3,2,2,2,1,0,0,1,0,1,2,0,0,237
2175,2175,2175,34452228,1,59,1,3,2,1,1,2,9,32,1,3,1,1,0,0,1,1,1,2,1,10,121
2176,2176,2176,6266314,2,41,3,1,1,4,1,2,9,32,4,2,0,1,0,0,0,1,1,2,1,40,222
2177,2177,2177,97011937,2,41,3,2,2,1,1,3,10,78,5,3,0,1,1,1,1,1,0,2,1,5,142
2178,2178,2178,50167224,2,41,3,2,1,1,2,3,10,23,1,2,0,1,1,0,0,1,1,2,1,5,171
2179,2179,2179,19309907,1,66,1,1,3,1,1,1,10,74,1,2,0,1,0,0,2,1,1,2,1,40,115
2180,2180,2180,19232897,2,59,4,1,2,3,3,1,10,53,2,2,1,0,0,0,0,1,1,2,1,20,101
2181,2181,2181,73608716,2,43,3,2,2,3,1,4,7,166,2,1,1,1,0,0,0,1,1,2,0,0,156
2182,2182,2182,42561280,1,49,3,4,1,3,2,1,7,169,2,2,0,1,0,0,0,1,1,2,0,0,227
2183,2183,2183,46649897,2,46,1,1,4,4,2,3,7,167,3,2,0,1,0,0,2,0,1,2,1,20,227
2184,2184,2184,47320635,2,49,2,1,1,3,3,2,7,168,3,1,1,1,0,0,0,1,0,2,1,20,124
2185,2185,2185,88792845,2,43,1,2,1,2,2,1,7,169,5,1,1,1,1,0,0,2,0,2,1,10,188
2186,2186,2186,85958686,2,38,3,2,2,1,1,1,7,169,2,2,1,1,0,0,0,2,0,2,1,20,209
2187,2187,2187,93681406,2,34,3,3,4,3,2,1,7,169,2,2,0,1,0,0,1,0,1,2,1,10,126
2188,2188,2188,58920452,2,50,2,2,4,2,1,1,7,169,4,1,1,1,0,0,1,1,1,2,1,10,178
2189,2189,2189,6777273,1,23,1,1,3,2,3,1,7,169,3,1,0,1,0,0,1,2,0,2,0,0,142
2190,2190,2190,74206724,1,55,4,1,2,3,1,2,7,168,1,2,1,1,0,0,0,1,0,2,1,30,152
2191,2191,2191,17148711,2,24,2,1,3,2,3,1,7,169,4,1,0,1,0,0,0,1,1,2,1,30,214
2192,2192,2192,77664666,1,33,1,1,2,3,3,1,7,169,2,1,1,1,1,1,0,1,0,2,1,25,181
2193,2193,2193,86882448,1,30,1,3,3,1,1,2,10,67,1,2,0,1,1,1,1,1,1,2,1,10,124
2194,2194,2194,83905975,2,54,3,1,3,3,1,4,10,65,1,3,1,1,1,0,0,1,0,2,1,10,211
2195,2195,2195,52224914,1,45,4,2,1,2,1,1,8,37,2,3,0,1,0,0,0,1,0,2,1,10,137
2196,2196,2196,31002528,2,20,1,1,1,3,2,2,10,88,1,2,0,1,0,0,1,1,1,2,0,0,131
2197,2197,2197,79310520,2,65,4,2,1,4,3,2,10,109,5,2,0,1,0,0,1,0,0,2,0,0,120
2198,2198,2198,6330774,2,18,2,2,3,4,1,2,10,16,4,1,0,1,0,0,0,1,1,2,1,10,202
2199,2199,2199,4656665,2,42,1,3,3,3,1,3,10,4,1,2,0,1,0,0,0,1,1,2,1,10,182
2200,2200,2200,67391661,2,70,1,1,1,3,2,1,10,0,2,3,0,1,0,0,1,1,1,2,1,5,128
2201,2201,2201,27885133,1,49,4,3,1,4,3,1,10,68,2,2,0,0,1,0,1,0,0,2,1,20,143
2202,2202,2202,5271575,2,57,1,4,2,2,2,1,10,6,1,2,0,1,0,0,0,2,0,2,0,0,106
2203,2203,2203,48967633,2,63,4,1,2,3,1,1,10,9,2,2,0,1,1,1,0,1,1,2,1,40,104
2204,2204,2204,19381147,2,53,2,1,3,3,2,1,10,54,2,3,0,1,0,0,1,0,1,2,1,20,181
2205,2205,2205,30049814,1,63,3,4,3,3,2,1,10,9,3,1,0,1,1,0,0,1,1,2,1,10,110
2206,2206,2206,65878046,2,31,2,1,3,3,1,1,10,51,2,1,1,1,1,0,1,1,0,2,0,0,107
2207,2207,2207,51367980,2,25,1,2,2,2,1,2,10,12,1,1,1,1,0,0,0,0,1,2,1,40,241
2208,2208,2208,21802465,1,61,2,2,3,1,3,2,10,15,2,2,0,1,0,0,0,0,1,2,1,25,121
2209,2209,2209,58013342,1,37,4,3,2,3,3,1,8,73,1,2,1,0,1,0,0,1,0,2,0,0,236
2210,2210,2210,89432563,1,60,3,2,3,2,2,3,8,71,3,1,0,0,1,1,0,1,1,2,1,10,134
2211,2211,2211,33460270,2,65,2,1,2,2,2,1,8,73,1,3,0,0,0,0,0,0,1,2,0,0,129
2212,2212,2212,22845346,2,28,4,3,1,4,3,2,8,72,2,1,1,0,1,1,0,2,1,2,0,0,224
2213,2213,2213,56405619,1,54,2,4,1,3,1,2,10,205,2,2,0,0,0,0,0,2,1,2,1,5,204
2214,2214,2214,17523158,2,41,2,1,3,1,2,1,6,101,4,2,1,1,0,0,2,0,1,2,1,5,246
2215,2215,2215,38731147,2,40,4,1,4,3,1,4,10,-3,2,3,1,1,0,0,0,0,1,2,1,20,198
2216,2216,2216,85974923,2,69,1,1,2,3,2,2,10,-1,1,2,0,1,1,0,2,0,1,2,0,0,172
2217,2217,2217,61140514,2,58,1,1,2,1,2,1,10,0,2,3,0,1,0,0,0,1,1,2,1,5,199
2218,2218,2218,40037175,1,31,4,1,1,3,3,3,10,-3,2,2,0,1,0,0,0,1,1,2,1,15,118
2219,2219,2219,70213145,2,42,2,1,2,3,1,1,9,42,1,1,0,1,1,1,0,1,1,2,1,5,249
2220,2220,2220,70756688,1,56,1,1,2,2,1,2,10,68,2,2,1,1,1,0,0,0,1,2,1,10,140
2221,2221,2221,69146472,1,56,1,4,1,1,3,3,10,-3,5,1,0,1,0,0,0,1,1,2,1,20,131
2222,2222,2222,96096598,1,27,3,1,3,4,2,2,8,89,1,1,0,1,0,0,1,1,1,2,0,0,100
2223,2223,2223,95283723,2,46,1,3,4,2,2,1,10,0,3,1,1,1,0,0,0,1,1,2,1,30,238
2224,2224,2224,45426484,2,37,4,1,1,4,3,2,10,-1,1,2,0,1,0,0,0,1,1,2,1,10,216
2225,2225,2225,48127879,1,55,3,4,3,3,2,3,10,40,1,3,0,1,0,0,0,1,0,2,0,0,148
2226,2226,2226,10731751,2,42,3,3,1,3,3,2,10,1,2,1,0,1,1,0,0,1,0,2,0,0,209
2227,2227,2227,87975936,1,59,4,2,1,1,2,2,10,29,2,3,0,1,0,0,0,1,1,2,1,5,150
2228,2228,2228,52892171,1,35,2,1,3,2,1,2,9,326,4,1,0,1,0,0,1,2,1,2,0,0,157
2229,2229,2229,34249900,1,49,4,4,1,1,1,1,1,327,5,2,1,1,1,0,1,0,0,2,1,5,232
2230,2230,2230,79951236,1,32,2,4,2,4,1,2,10,85,1,1,2,0,0,0,0,2,0,2,1,10,137
2231,2231,2231,45810840,2,33,3,4,1,1,3,3,1,325,1,1,0,1,0,0,1,0,0,2,1,10,114
2232,2232,2232,11178196,1,56,3,2,2,2,2,2,10,82,1,1,0,0,1,1,0,0,1,2,1,20,140
2233,2233,2233,94642162,2,18,4,2,3,3,1,3,10,120,1,1,1,1,1,0,0,0,1,2,1,20,131
2234,2234,2234,35470752,1,66,4,4,3,4,2,2,10,2,2,1,0,1,1,0,0,1,0,2,1,5,154
2235,2235,2235,88499730,2,33,4,4,3,3,1,1,10,12,1,1,0,1,0,0,0,1,1,2,1,10,159
2236,2236,2236,23210716,2,22,2,1,3,3,3,1,10,3,1,1,0,1,1,1,0,0,1,2,1,20,206
2237,2237,2237,75217062,1,29,1,1,3,3,1,1,10,3,1,1,0,1,0,0,0,1,1,2,0,0,106
2238,2238,2238,51805038,2,46,3,2,4,4,2,1,10,3,3,2,2,1,1,0,0,0,0,2,1,40,222
2239,2239,2239,17816899,1,34,1,1,2,3,2,1,10,32,1,2,2,1,0,0,0,0,1,2,1,20,177
2240,2240,2240,37558374,2,63,2,2,1,2,3,1,10,12,2,1,0,2,0,0,0,0,1,2,1,30,137
2241,2241,2241,98920741,1,19,3,4,2,2,2,2,10,19,1,1,1,1,1,0,1,2,1,2,1,5,184
2242,2242,2242,36683978,1,32,4,1,2,1,2,3,10,-3,2,1,1,1,0,0,0,0,0,2,1,25,186
2243,2243,2243,41785454,1,43,4,4,3,1,2,1,10,1,3,3,0,1,1,0,1,0,1,2,1,20,169
2244,2244,2244,51413634,2,48,3,1,4,1,2,1,10,5,2,1,0,1,0,0,0,0,1,2,1,20,159
2245,2245,2245,43809444,1,43,2,4,1,3,1,1,10,77,2,3,0,1,0,0,0,0,1,2,1,20,190
2246,2246,2246,92191135,1,26,2,2,4,3,2,3,10,18,2,1,0,1,1,1,0,1,1,2,1,15,185
2247,2247,2247,71432155,2,29,2,2,2,4,3,1,10,174,3,1,1,1,1,0,0,0,1,2,0,0,153
2248,2248,2248,46417841,1,50,1,3,2,4,2,1,10,157,2,2,1,1,0,0,0,1,1,2,1,20,141
2249,2249,2249,29029456,2,42,2,1,2,4,3,1,10,10,2,1,1,1,0,0,0,1,1,2,1,20,181
2250,2250,2250,18297261,2,30,1,3,1,1,1,1,10,157,3,3,0,1,1,1,0,1,0,2,1,15,148
2251,2251,2251,69766177,1,53,1,4,1,2,3,1,9,15,1,1,1,1,0,0,0,0,0,2,1,25,110
2252,2252,2252,50507310,2,47,2,1,1,4,3,2,10,172,1,3,1,0,1,0,0,1,1,2,1,10,156
2253,2253,2253,18652823,2,46,4,1,3,1,2,1,10,173,2,1,1,0,0,0,0,1,1,2,1,10,242
2254,2254,2254,54061573,1,23,3,2,4,1,1,3,10,18,4,3,0,1,0,0,0,1,1,2,1,20,194
2255,2255,2255,3111247,2,46,1,3,1,3,2,1,10,12,2,3,0,1,0,0,1,2,1,2,1,20,164
2256,2256,2256,69060023,2,23,2,3,2,1,3,3,10,0,2,1,0,1,0,0,0,0,1,2,1,25,215
2257,2257,2257,80712217,1,29,4,1,1,2,3,2,10,1,3,1,0,1,0,0,0,1,1,2,1,10,205
2258,2258,2258,15832797,1,28,2,3,4,3,1,1,10,21,2,1,0,1,0,0,0,1,1,2,0,0,217
2259,2259,2259,70322866,2,45,1,3,4,4,2,4,10,-1,5,1,0,1,0,0,1,2,0,2,1,30,154
2260,2260,2260,49827149,2,62,1,1,1,3,1,2,10,31,1,1,0,1,0,0,0,1,1,2,1,30,145
2261,2261,2261,33960349,2,19,4,1,2,2,3,1,10,2,2,1,0,1,0,0,0,1,1,2,1,5,106
2262,2262,2262,62469976,1,24,4,1,1,1,1,1,10,43,3,3,0,1,0,0,0,2,1,2,0,0,187
2263,2263,2263,54537498,1,47,3,3,2,4,3,2,10,75,2,1,1,1,1,0,1,1,0,2,1,20,156
2264,2264,2264,60473005,2,25,1,1,3,3,2,1,10,9,5,1,0,1,0,0,0,1,1,2,1,20,139
2265,2265,2265,64117889,2,51,1,3,3,1,2,1,10,43,1,2,1,1,1,0,0,0,0,2,1,10,118
2266,2266,2266,34388532,2,27,1,1,1,3,1,2,10,74,3,2,0,1,0,0,1,1,1,2,0,0,147
2267,2267,2267,58060815,2,45,2,3,1,3,3,1,10,70,3,2,0,1,1,0,0,1,1,2,1,5,229
2268,2268,2268,28101096,2,37,2,2,3,2,3,1,10,8,1,3,1,1,1,0,1,1,1,2,1,10,192
2269,2269,2269,57462214,1,57,2,1,2,1,3,2,10,31,2,1,0,1,1,0,0,1,1,2,0,0,141
2270,2270,2270,73942931,1,44,3,4,1,3,1,2,10,1,1,1,0,1,0,0,1,0,0,2,1,10,221
2271,2271,2271,11492388,1,61,4,4,1,1,3,2,10,75,4,2,0,1,0,0,0,0,1,2,0,0,142
2272,2272,2272,56806098,2,34,1,1,2,2,2,2,10,57,2,3,1,1,0,0,0,1,1,2,0,0,157
2273,2273,2273,3773547,1,41,1,4,3,3,1,2,10,75,1,3,0,1,1,1,0,1,1,2,1,20,162
2274,2274,2274,25187656,1,68,2,1,1,3,3,2,10,75,2,2,1,1,0,0,1,0,1,2,1,10,119
2275,2275,2275,21079574,1,38,3,1,3,3,1,3,10,0,5,1,1,1,1,0,0,0,1,2,1,20,170
2276,2276,2276,7172098,1,58,3,1,4,1,3,1,10,70,1,1,1,1,0,0,1,1,1,2,1,20,242
2277,2277,2277,35916112,2,27,3,1,4,1,3,1,10,28,2,1,0,1,0,0,0,2,0,2,1,5,173
2278,2278,2278,85928875,2,28,4,1,2,4,1,3,10,7,2,2,1,1,1,0,0,2,1,2,1,20,241
2279,2279,2279,52118650,2,56,2,1,2,2,3,2,1,328,5,1,0,0,0,0,0,2,1,2,1,10,141
2280,2280,2280,8844399,2,21,3,3,3,1,2,2,10,20,2,2,0,1,1,1,0,1,1,2,1,5,206
2281,2281,2281,89522017,1,39,2,4,3,4,3,4,10,128,2,2,1,1,1,0,0,2,1,2,1,5,103
2282,2282,2282,51459399,2,61,3,4,1,3,3,3,10,7,2,1,0,1,0,0,1,1,1,2,1,10,176
2283,2283,2283,28454857,1,21,4,1,2,2,3,2,10,92,3,2,0,1,1,0,0,1,1,2,1,20,176
2284,2284,2284,46756072,2,53,2,3,2,2,1,1,7,93,1,3,0,1,0,0,0,1,1,2,0,0,157
2285,2285,2285,66978166,1,68,3,3,3,3,3,1,10,127,3,2,2,1,0,0,2,2,1,2,1,15,120
2286,2286,2286,51360412,2,39,2,4,4,3,2,1,10,0,3,2,0,1,1,1,0,1,1,2,1,20,186
2287,2287,2287,83138641,1,51,4,3,1,3,2,4,10,12,1,2,0,1,0,0,2,1,1,2,1,10,158
2288,2288,2288,73262659,2,19,2,4,1,2,2,1,10,0,2,2,0,1,0,0,0,0,1,2,1,20,151
2289,2289,2289,32504470,2,43,4,1,1,2,3,1,8,133,2,3,0,1,1,1,1,2,1,2,1,15,161
2290,2290,2290,27556445,1,68,1,4,3,3,3,1,10,76,1,2,0,1,1,0,1,1,1,2,1,10,135
2291,2291,2291,12527238,2,67,1,1,2,2,2,2,10,75,2,1,1,1,1,1,0,1,1,2,1,20,126
2292,2292,2292,96405433,2,42,4,1,2,4,2,1,10,33,1,3,0,1,1,1,1,1,1,2,1,20,203
2293,2293,2293,18180740,1,49,3,1,1,2,1,2,10,2,1,1,2,1,0,0,0,1,0,2,0,0,102
2294,2294,2294,14853281,1,34,3,2,1,4,2,1,7,77,1,3,0,1,0,0,0,1,1,2,0,0,199
2295,2295,2295,17354829,1,58,3,2,1,3,2,1,10,76,2,2,0,1,0,0,2,2,0,2,1,20,149
2296,2296,2296,71733515,2,51,2,1,2,3,1,2,10,75,2,1,1,1,0,0,1,1,1,2,1,25,184
2297,2297,2297,26643004,1,70,3,1,1,1,3,2,8,76,5,1,1,2,1,1,1,0,1,2,0,0,214
2298,2298,2298,9586089,2,38,1,2,3,4,2,3,8,75,2,1,2,2,0,0,0,0,0,2,1,10,136
2299,2299,2299,3961423,2,65,1,3,4,2,1,1,8,77,5,3,0,2,1,0,0,0,1,2,1,5,106
2300,2300,2300,56470026,2,23,3,4,2,2,1,1,8,77,2,1,1,2,1,1,2,0,1,2,1,5,105
2301,2301,2301,73309331,2,44,2,1,3,4,3,4,8,74,3,1,1,2,1,0,0,1,1,2,0,0,201
2302,2302,2302,38237018,1,63,4,4,3,4,2,1,8,77,1,1,1,2,0,0,0,1,1,2,0,0,225
2303,2303,2303,32265371,2,28,2,1,3,3,3,4,10,59,2,2,1,1,0,0,0,2,1,2,0,0,159
2304,2304,2304,53158019,2,29,4,3,4,3,3,1,8,77,4,3,0,2,0,0,0,1,1,2,1,15,193
2305,2305,2305,18570931,1,50,4,2,1,3,2,1,8,77,1,1,1,2,0,0,1,2,0,2,1,25,221
2306,2306,2306,30721197,1,46,1,3,4,3,3,1,10,7,3,1,1,1,0,0,0,0,0,2,0,0,212
2307,2307,2307,95807876,1,48,4,3,2,1,1,4,10,0,3,1,0,1,1,1,0,1,1,2,1,25,211
2308,2308,2308,61208570,1,44,4,3,2,1,2,1,10,76,3,3,0,1,0,0,1,0,1,2,0,0,226
2309,2309,2309,95311297,1,47,4,3,4,3,2,2,10,65,1,1,1,1,0,0,2,2,0,2,1,25,139
2310,2310,2310,89805741,1,66,2,3,3,3,3,1,10,20,2,2,0,1,0,0,1,2,1,2,1,5,133
2311,2311,2311,27788889,2,67,3,4,1,2,1,1,10,12,2,2,0,0,1,0,1,1,1,2,0,0,222
2312,2312,2312,3366845,1,47,4,3,2,4,2,4,8,74,3,1,1,2,0,0,2,1,0,2,1,10,130
2313,2313,2313,26364315,2,35,2,1,2,3,1,1,8,77,1,1,1,2,0,0,0,1,1,2,1,5,215
2314,2314,2314,70441611,1,33,4,1,3,2,1,2,8,76,4,1,1,2,0,0,1,0,1,2,1,40,165
2315,2315,2315,12808251,1,64,3,4,4,1,3,1,8,77,1,2,0,2,1,0,0,1,0,2,1,30,223
2316,2316,2316,1825923,1,52,2,1,1,3,1,3,8,75,2,2,0,2,0,0,0,1,0,2,1,10,150
2317,2317,2317,72129358,2,64,2,1,4,2,1,1,8,77,3,1,1,2,0,0,1,1,0,2,0,0,174
2318,2318,2318,42245053,2,38,1,2,2,1,2,3,8,75,2,2,0,2,0,0,0,1,0,2,0,0,190
2319,2319,2319,54020520,2,41,2,1,2,2,1,1,8,77,5,2,1,2,1,0,0,0,1,2,1,25,227
2320,2320,2320,60721939,1,37,3,1,3,2,2,4,8,74,2,2,1,2,0,0,1,2,1,2,1,30,191
2321,2321,2321,83265150,2,63,1,4,3,3,1,1,8,77,3,3,0,2,1,1,0,0,1,2,1,5,132
2322,2322,2322,86323408,2,46,1,3,2,2,2,1,8,77,1,2,0,2,1,0,0,2,0,2,1,25,106
2323,2323,2323,263436,2,31,4,1,4,3,2,4,8,74,5,1,0,2,0,0,0,1,0,2,1,5,163
2324,2324,2324,8882653,1,18,1,1,4,1,3,3,8,75,2,1,1,2,0,0,0,0,1,2,1,10,227
2325,2325,2325,27103192,2,33,4,2,4,2,1,2,10,61,2,1,1,1,0,0,1,1,1,2,0,0,238
2326,2326,2326,12365852,2,65,2,4,1,3,3,3,10,6,5,2,0,1,0,0,0,0,1,2,1,5,121
2327,2327,2327,45974413,1,45,3,4,3,4,2,3,10,0,5,1,1,1,0,0,1,0,1,2,1,10,197
2328,2328,2328,99922057,2,38,2,4,2,3,3,3,8,75,4,1,0,2,1,0,0,0,1,2,1,5,217
2329,2329,2329,79445004,1,43,2,4,2,3,3,1,8,77,3,2,0,2,0,0,1,1,1,2,0,0,115
2330,2330,2330,43577748,2,35,2,3,3,2,3,1,8,77,2,1,0,2,0,0,1,1,0,2,1,10,180
2331,2331,2331,2164138,1,56,4,1,1,4,1,1,10,62,3,1,0,1,0,0,0,1,1,2,1,10,133
2332,2332,2332,70418941,2,56,4,1,3,4,3,1,10,13,5,3,0,0,0,0,0,1,1,2,1,15,191
2333,2333,2333,19517316,2,45,2,4,4,3,1,2,10,6,1,2,0,1,0,0,2,1,1,2,1,5,169
2334,2334,2334,97195216,2,37,2,3,2,1,2,3,10,22,2,1,0,1,0,0,0,0,1,2,0,0,160
2335,2335,2335,54181017,1,21,2,2,2,4,1,1,8,77,2,1,0,2,0,0,1,1,1,2,0,0,120
2336,2336,2336,6401731,1,43,2,3,1,2,2,1,8,77,1,2,0,2,1,1,0,1,1,2,0,0,208
2337,2337,2337,58912830,2,52,1,4,3,4,1,1,8,77,2,2,0,2,0,0,0,1,1,2,1,10,175
2338,2338,2338,64177552,1,66,2,3,4,4,1,2,8,76,2,2,0,2,1,0,0,0,1,2,0,0,126
2339,2339,2339,39926923,2,68,2,4,3,3,3,4,10,18,5,2,1,1,0,0,0,2,0,2,0,0,233
2340,2340,2340,49515661,1,67,4,4,2,2,2,1,10,-1,1,1,0,1,0,0,0,2,1,2,1,5,235
2341,2341,2341,56471937,1,39,1,1,1,4,3,1,10,21,1,3,0,1,0,0,0,1,0,2,1,5,175
2342,2342,2342,13037244,2,29,2,1,2,1,1,1,10,9,5,2,0,1,0,0,0,1,0,2,1,10,110
2343,2343,2343,15379465,2,25,3,1,4,4,2,1,10,3,1,2,0,1,1,0,0,0,0,2,1,20,208
2344,2344,2344,99464426,1,22,1,1,3,1,2,2,10,5,1,3,0,1,0,0,2,1,1,2,1,20,243
2345,2345,2345,39892769,2,60,3,1,1,4,2,1,10,349,1,1,0,0,1,1,0,1,1,2,1,30,246
2346,2346,2346,18339056,1,35,1,1,1,1,3,4,10,-2,1,2,0,1,1,1,0,1,0,2,1,10,160
2347,2347,2347,52330530,1,48,3,1,2,2,3,1,10,10,1,3,1,1,1,0,1,2,0,2,1,40,172
2348,2348,2348,76221955,2,32,2,1,3,2,1,1,10,10,2,1,0,1,0,0,0,1,1,2,0,0,111
2349,2349,2349,56141209,2,62,4,1,1,1,2,3,10,2,4,2,0,1,0,0,0,1,1,2,1,5,120
2350,2350,2350,42653897,2,18,1,2,4,2,1,1,10,34,1,2,0,1,0,0,0,2,1,2,0,0,210
2351,2351,2351,91328642,1,19,2,3,1,3,3,2,10,10,2,2,0,1,0,0,0,1,1,2,1,20,179
2352,2352,2352,75280722,2,36,1,1,2,4,2,1,10,3,1,1,0,0,1,0,0,1,1,2,1,25,213
2353,2353,2353,97479763,1,20,4,2,2,3,2,1,10,4,2,2,1,0,1,0,1,1,0,2,1,10,127
2354,2354,2354,91165631,1,32,2,2,4,3,2,2,10,10,2,1,0,1,1,0,0,0,1,2,1,5,185
2355,2355,2355,43514412,2,25,3,1,1,3,1,2,9,19,5,2,0,1,1,1,1,0,0,2,1,5,107
2356,2356,2356,50915157,2,29,3,4,3,3,3,1,10,10,1,1,0,0,1,0,0,0,1,2,0,0,200
2357,2357,2357,32834807,1,20,3,4,2,3,2,4,10,0,1,1,0,1,1,0,0,1,1,2,1,20,107
2358,2358,2358,36417970,2,24,3,1,2,2,3,1,10,4,3,1,0,1,0,0,0,0,1,2,1,25,219
2359,2359,2359,18015042,1,70,4,3,2,3,3,3,10,16,2,2,0,1,1,0,1,1,1,2,1,10,202
2360,2360,2360,15065008,1,52,4,1,2,1,2,1,10,4,2,1,0,1,0,0,0,1,1,2,1,10,233
2361,2361,2361,62387841,1,56,4,4,3,3,2,2,10,2,2,1,0,1,0,0,0,0,1,2,0,0,195
2362,2362,2362,60944843,2,68,1,1,3,2,2,1,10,3,2,2,0,0,0,0,0,1,1,2,1,10,216
2363,2363,2363,55592173,2,63,1,4,1,3,3,4,10,1,1,3,1,0,1,0,2,1,0,2,0,0,242
2364,2364,2364,32312168,2,63,2,1,3,3,1,2,10,10,1,2,1,1,0,0,2,1,1,2,0,0,111
2365,2365,2365,54937060,1,30,3,1,1,2,2,1,10,15,4,3,1,1,0,0,0,0,0,2,0,0,250
2366,2366,2366,14712849,2,33,1,1,2,1,1,1,9,20,3,1,0,1,1,0,0,0,0,2,1,5,199
2367,2367,2367,57630042,1,41,4,3,1,3,3,4,10,-4,5,2,0,1,0,0,0,1,1,2,1,10,180
2368,2368,2368,8358855,1,68,4,2,2,1,2,3,7,140,1,2,0,1,1,0,0,1,1,2,1,30,134
2369,2369,2369,76868548,2,62,4,2,4,3,3,1,7,142,3,1,0,1,0,0,2,1,1,2,1,20,120
2370,2370,2370,2948246,1,32,3,1,3,1,1,2,7,141,2,1,0,1,1,0,0,1,1,2,1,40,194
2371,2371,2371,96708990,1,19,3,3,1,3,2,1,7,142,4,2,0,1,0,0,0,1,1,2,1,10,163
2372,2372,2372,36640327,1,45,4,1,1,3,2,1,7,142,5,2,1,1,0,0,1,1,1,2,1,20,105
2373,2373,2373,15648339,2,61,4,1,4,1,3,1,7,142,3,1,0,1,0,0,0,1,1,2,0,0,158
2374,2374,2374,16109507,1,37,2,1,1,2,2,1,7,142,2,1,0,1,0,0,0,1,1,2,0,0,233
2375,2375,2375,45298300,1,57,2,3,1,2,1,2,7,141,2,1,0,1,0,0,0,1,0,2,0,0,148
2376,2376,2376,91963989,1,59,4,4,3,3,3,1,7,142,2,2,2,1,1,1,1,0,1,2,1,15,181
2377,2377,2377,91890750,2,48,1,3,2,3,1,1,7,142,1,1,1,1,0,0,0,1,1,2,0,0,126
2378,2378,2378,28381659,1,61,1,3,2,1,3,2,5,366,5,1,1,1,0,0,2,1,1,2,1,40,156
2379,2379,2379,92985879,1,53,4,3,2,1,2,3,7,140,1,2,0,1,1,0,0,1,0,2,1,10,246
2380,2380,2380,6551437,2,22,3,1,4,1,1,3,7,140,5,1,0,1,1,0,1,1,1,2,1,5,177
2381,2381,2381,88038133,2,22,4,1,2,1,1,2,7,141,2,2,0,1,1,0,0,1,0,2,1,5,130
2382,2382,2382,38802100,2,42,1,2,3,3,2,2,5,141,3,1,0,0,0,0,0,0,1,2,1,30,107
2383,2383,2383,15238413,2,55,4,4,1,3,3,1,10,77,2,1,0,1,1,0,0,1,1,2,1,30,186
2384,2384,2384,41696822,2,57,4,4,1,3,3,1,10,77,1,1,0,0,0,0,1,1,0,2,1,20,179
2385,2385,2385,13010634,2,31,3,4,1,1,2,1,10,1,5,3,0,1,0,0,0,1,0,2,0,0,187
2386,2386,2386,30084423,2,50,1,2,2,3,1,1,10,1,1,2,0,1,1,1,0,1,1,2,1,10,184
2387,2387,2387,24131916,2,33,4,3,1,1,2,1,10,1,2,2,0,1,1,0,0,1,1,2,1,5,120
2388,2388,2388,3197890,2,43,2,3,2,3,3,3,10,36,1,1,0,1,1,1,1,1,0,2,1,5,208
2389,2389,2389,24119256,2,66,3,1,2,4,1,2,9,44,1,2,1,1,1,0,0,1,1,2,1,40,168
2390,2390,2390,42487240,1,33,4,1,2,3,3,1,10,-1,2,1,0,1,0,0,0,1,1,2,1,20,155
2391,2391,2391,1217120,2,34,1,3,2,3,1,1,10,8,1,2,1,1,0,0,0,1,1,2,0,0,155
2392,2392,2392,38685455,1,49,3,3,4,3,1,1,10,5,3,2,0,1,0,0,0,0,1,2,1,20,201
2393,2393,2393,85042496,2,49,3,4,3,1,2,1,10,4,2,3,0,1,0,0,0,1,1,2,1,20,118
2394,2394,2394,10064210,2,31,2,3,3,4,3,1,10,1,4,3,0,1,0,0,0,1,1,2,0,0,223
2395,2395,2395,82163168,1,65,3,4,2,4,1,2,10,-1,2,2,1,1,1,0,0,1,1,2,1,5,125
2396,2396,2396,36740185,2,38,1,3,3,4,1,1,9,98,5,2,0,1,0,0,0,0,1,2,0,0,153
2397,2397,2397,66150687,1,22,3,3,3,1,1,1,10,0,2,2,1,1,1,0,0,1,1,2,1,10,232
2398,2398,2398,29073419,1,38,3,3,3,4,3,1,9,86,2,2,0,1,1,0,0,1,1,2,1,20,231
2399,2399,2399,58625042,1,26,2,2,2,2,1,2,9,10,2,2,0,1,0,0,0,1,0,2,0,0,224
2400,2400,2400,45971435,2,27,2,4,3,3,3,1,10,40,3,2,0,1,0,0,0,0,1,2,1,30,108
